Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11
UJG9fJn1vD0drJZnH4qIVXc9S12KUkA4Cgl8vfyM+OmrHToA/O0L6Z7HyBcvheOF,1owRC8fAiTkftDDmemUYdXtzzmnuOoKN1keoqCE0SkllaUvtc8yDMIA7uUAEYACL,wF4pyvXjYtMJhv0a6RW2YwBaXe4kCV5ufAPQZIyvxS+N+8alWgK0JcjiGctITRGjak96cwxBJ7UZS8baBtRcIA==,0,2591400,98.0634515775436,7.410505874403,97.0589078379637,Interactive,4,32
+tkLhkrCkU2fUDlTyB9qpPDCxy7fWg8EtuaTzFMe7e9pHDEXZ88s0caOGhj1nLNr,/ZH8gK2IzvLFFZ7WQYemfC82plTr5O5cMXLCKIdXOpi3jNumQOriBpwlokmmyTMr,T7QILxhaPVw7t5u/s80SM4Hak3RpOrhcA9gRn0EkOAj4ruOMyUy3K8hEbGzE3SDIMOOFTpOZ42t5k4uplgFLTQ==,0,2591400,96.8771093241437,11.2265252240404,26.2101373594452,Interactive,4,32
7lsZTQGGg9c+QX7aH+fX3ZO+HTYdwTo5avonKNUcAde1gyeJd2bNkIRHigCH2eMI,KkdlIxnvfbdcD4kxOGkSS7mV3lq4++T74z6HtLEscV/DRARxA4h1x+fHQM1anTZc,BUTMm3LcOld+mCN6pKCN/z2CqldNidRoCebsUHnPZE0R+YUbte/SZfa31O3QskzMekHadhS7YZtbMfqkyJfsRQ==,0,2591400,85.2192415981472,0.514037720082192,5.1344782265822,Interactive,4,32
mm5vIuqOlYy+0q1EqrCL/zQanYBiPN9Y9qA48gZtCP8O0aRr1XLTkXwxaVC/ihqe,6HShjDFoFoBnBOUZR+Ra0FjiQssHVSTVxdqYq/PRoITuUFj/GIpHKY/L0LjiOfjG,WYmZCtyeqTmZppHN3ziUIP58R/8L3WR9XI9rcxYbborCL1HEcxu4gP2o8R2mPHjJ+y7vz7vRfdWTO8NnZKtlxw==,0,2591400,90.1559122529167,38.9542240167558,66.043635409721,Interactive,4,8
zzXn4UTm+ffmTiYB8WWAPY8zefaOaQjaKOt+rLgZjAsbp9Imao4kJsQiJw5ixt2i,u9mgB3F9DuZmgU4vGhP77RQ+sTHDToKxqe6xau7BKT4yCfb4bYVAo85wiMmctq0M,mVFkQohBxnc7jv0CJhRJlc4zFAHwekCWbV4GKG2NW3wCV4DM/PNNPmeWzTADK7rDuCFIR9oB4xZA7Hnn7VVtvA==,0,2591400,98.6520981316076,8.21088556809541,41.5060184366917,Interactive,4,8
/hkYAhyxVNWrhAzp6f/5SFFbCwybKONGYDMcFBQEtpKQkAP6klUQz1Yv+wtxrziL,JTSnNeOV41eF3kUsnnZxWc0B7Uj4V//aGFHgeVNKCOH+sUjI/NkbM35F8+N+th4k,3c14jIM6A11HGPPrzphElEwjZJhU3HQp5Ep2NUZ32o0HFU9mr6GmbaLaIccJC7Lo/WtWdYtU2OM6N+NSR2mXGg==,0,2591400,80.975131932905,23.9759815568034,51.5829454093027,Interactive,4,32
h3V/CWIEpfLde35WSp1CkIcG3ob1NtiZkJB8K8cbFhvF0/MKX8p9YsnYQzvBYtgf,k104G3gOHdnvkMg+Ojryn9HLQ0Gv3+XjYIdb087gYcmrnZJlP1Xlxwoj7m8QPRwS,YAtKiWRv8snslthiUiTRAbh3KOL4+0fsr5WCNmyMtNXwG5RejlY1Es/Q3/2UMcRsohcnxFmqOCAJB8PZvwL6+w==,0,2591400,99.2911204108548,5.18488122490495,21.7895552529243,Interactive,4,8
rsRtIurVPeHoqkwuED6yb/CFjAk80FLUdRaCPNdg/URCuruvyzVs2hBt6qDrTWNC,+DEcxO+cagmWduL/esTdGtzTweuDk2uCuoR0+FPG+aYgTITTWaEnAt85OitnMrp7,5gXp2b1Lm5Oh4cMXL2V05N6p6rwY8/lgjsG83u3nOiIiPywer9otkxocz+u2q4j/IAccJP3JRMeTOJhSkvZ3NA==,0,2591400,78.6326597972382,20.837768588577,49.3823815164069,Interactive,4,8
Ut2uwok+xe4GdzPSXPHCK5CW6uxI0tO2eydQgvHueD4SEjdj6Snz/vUg5C18ZC+A,Z1gn20gIex8sTy+esHgoIyG8z6qmLqYG2IHXNLMAf2D3RKZYUJfNFj1HE2jE1dSF,zBmum2Mx8Jtmv22Pai9eknplycsk5YSm8I5Z9ipm8ZTEMdtpQpK8FVPZ69qVU47soTtnFZooyEGl6GUVFfDvgA==,0,2591400,91.8668617352336,1.24385293778723,9.44946174831081,Interactive,4,8
5U91aM+dBWIXnBt5dglvQ9AylFlKJsw+hsPW9wxfwdczrvwwBrYPiIIxvZ1+Y5Hu,+gWGtE4BO+YuMNrkV7z10BJ68JkpxIQAA+PiDcwsUql99IN7oPNV4q4e1yVQVY2d,gPNXIu9OJG9mYxVx3htmaVNfS2w6XQqoYB13mok+gwsIMF4TQn2MouOS1rrrPrLna7WfjmVTBnmaR2UjJwXyqw==,0,2591400,89.2511834383491,7.34192425470621,38.894772119574,Interactive,4,8
6rkVBLMEUw6BGCnh25+MiQp7xbg/FahLBjfVBzMwd7jcD3n0tsUDuCEq0IX/IDWb,n8Ldla0D1NUlo2lJEyFyRW6BSymCuVM6Kl95odF5BKBOCqm2AbwnkcwT7ROchPNT,ac4P734ZkbxCZ22oZKhKWCpXNkV0QN3Bu536bZy0MOe38Y2YkJaVWdQ70Jn7qus5KK+ZlVfzixX/QYL4VVpRrQ==,0,2591400,93.8523460802867,17.0300909415746,51.1720547324537,Interactive,4,32
WgwFt3jVpzFRx6o8NcKmB7ydpDd35ynR5OhQial5ahvx0fNXW4YJg4tKBrbIoMLB,uC5IAHaLvlggMAV/B3/Q5tESSFlJW6YgLhevhS5qBsqSfv3zRd9KGNAQQFb9J4K2,KXDaV+h7n8SCToArIj0Byne5csgM9Px2CqVJtJzl36DOENlt7f4WB0ibyZt9KLCph/zpf8aIzU+VciUV0nHnKQ==,0,2591400,87.7064788495182,19.2910142307394,57.7452447289812,Interactive,4,8
Vnn00EDX6D2862sfEFePBt7Cxd5bVlMoD+bpj5S1Rxz3PxHHnfW8l76oo7jn2GHG,a8Bb3pEqQ6whne7OQMwa1/U8je4OJwu/gAvVHvgWTMQb0hNkZC9CjWVS2HRy95NP,ZAcMoNwWtQ6ub2Mmd6mlIWmHtn/pLmuN1dBiG0/tqG9goActSO0ob8WXdnuyFtNw8SDbmYRan6tMoo/utDY70A==,0,2591400,47.0954649410713,11.3223104369128,27.7835124386492,Interactive,4,8
5qoRUc2Cb10xucXFAZjHR9koW0ZqbkjU0d1VfVAy6U2q4DprmyaBorNmYa/siR1j,y+NHEVXjsQI8SLLmwL/3gL/otLxtAidXk1EOXr/x7ZyzqY6ACeguAukkkHTqWXtb,PmNhfXfvGLnECO1r/VDwAKRUCErvjJk0oW+lnz4tFT0dNASxuXexDx0R121UrjgdatY5yRzaoxG1ku8X+OhH+g==,0,2591400,84.5370800892945,1.20383104728597,10.0331649950061,Interactive,4,8
1m5oiuSlK0gAkXUGjjg6CKmSM7q4ir2jgY3mcw1RL23rSZB23LkL8xmcSf0TRWgy,17lDUBdHbSat2K1KyhWuUBOZVxa6hXVyxTosHFREPtUi3I+riTii8cHs93lfWPLA,Z1w45e/L+tn6HfWkxOOvG7MdZapTVgpmgJ9fk1hiZ3uc1mtAsjgvVoa/J/J0SxRYuZfKfGlljw62zH5+YIK7Bg==,0,2591400,26.1796628107148,0.987789647320572,10.8092578144373,Interactive,4,32
vfkM65qAOJW7hwwFSPRqnKH4TsjZhDusO0Pn2eFi+jdMPkgSfUY4PdVLFYeQX4RD,WdQAzuCeUXQ9La1djkjKdfq4iOMY5ldE4RjDPTC2dDDHvtT9lBh4h3r4/j7VNqMA,bUVOnn4oyz5+WztlYXz4QH017uySzmFvtxcBBlAJ2Nt0QRCClJHlu3MeATRdJWwLxWc1rQoz5xroKZ/g1kdPxw==,0,2591400,88.1601965174162,1.51328260785566,10.1991098080408,Interactive,4,8
kQs3T4XsFkKr7cN29DlR+/ovF1ZnZ3Y0TcklNMJ/ROgGUWQh0fgRvXS7MXOCbmr6,u9mgB3F9DuZmgU4vGhP77RQ+sTHDToKxqe6xau7BKT4yCfb4bYVAo85wiMmctq0M,mVFkQohBxnc7jv0CJhRJlc4zFAHwekCWbV4GKG2NW3wCV4DM/PNNPmeWzTADK7rDuCFIR9oB4xZA7Hnn7VVtvA==,0,2591400,91.9376642591734,12.1308925457961,50.0672901330891,Interactive,4,8
mfCMIxJQMUaLBTFgspPxhGI/RxpE6Gj9s5+RfkrAIZ8TLLQIfA8rw01zK5uD73yJ,0oKV+TK4WQnHX5gGsUKI3zdJThmjjpIqibzt/6i4vTuECORI1LQ9hzb7VNzHruUK,Utt3pKPVPLyiw8D5reQpxyRCno57dva7I1od0bXrWpVbI0oLcpEcLodErwNqQwDqxDNTaFNXO755qMSOKJQD8A==,0,2591400,98.2890678684574,7.09006298854012,75.764097221486,Interactive,4,8
4FwTqlMUn/qYY2kZoFLNl3NpnZHtiMQZ3aWGdg6kOVup1hIJZU3P6Ry4j0ehThSf,PQ5RDEXDMZOuZ2AqUfV17ySxt7HX9XGgW0mqAkN/j7BPhbcF962JL/9BOCnVswZN,KtarA5cd/LQ2H9/6x/HbrxROsfkXQh0Art0MC2GfiwEvV7ns/oCTKjEgkpDY+KWaOUuG5p2HOJ8PdhOEw1X1Pg==,0,2591400,58.6369992492257,0.906384256834524,2.03838483450318,Interactive,4,32
hByXEDfeDtY5dM3x/w4vdeJfqHIRK1cwGxhpHCMoLXorcKfi4Z4baz8U4hH9VRtk,25WWhLXagk9tRcmO9I5fq1L0hOQ85QCyr62DedC3rH81CxR98BHGNAwLJ9O2gPZD,4J3say2oiSulYYnRtf9mwUonsUyRxbomOsAuxS6i4+EvGzujnDFuZJNBl7y32V1e+VdxhLLlWpGaIo1dQdr1nA==,0,2591400,76.7233529682946,14.1075492837058,40.3007487455342,Interactive,4,8
KAFjp/SjYBVovv4pHyuW3O49lnk5cuWT8p0YPJNQXBRFhi7o+9wvLIppQYvUq3vD,n8Ldla0D1NUlo2lJEyFyRW6BSymCuVM6Kl95odF5BKBOCqm2AbwnkcwT7ROchPNT,ac4P734ZkbxCZ22oZKhKWCpXNkV0QN3Bu536bZy0MOe38Y2YkJaVWdQ70Jn7qus5KK+ZlVfzixX/QYL4VVpRrQ==,0,2591400,82.8511871666071,16.0656860813469,50.1557754661178,Interactive,4,32
PVjyiTwOZDiNHI6WPvrpkKrAEvwbmLJMwfgACUo5875GF5T2B6vhgjNoopFtPyyv,9NMIcjAHSmZGFCf2qbZMprtz0j5k1rpbjbMdtIdZCOQqNZhckcjlvhUanA51X1tb,lRo5nZ4jr1nbfikCGmsXMCsFjBppljS+4EMeG5HH571R411y1eeDA7N+y8Lr/b85MWUmBSTjDqbpFlW6bjOR+w==,0,2591400,88.3109150372056,3.91646765334367,14.1488538853848,Interactive,4,8
PRu1arbwYGxAc5t1LJH3XIhzxFYzLwakDnc2Lk7+bywOD7TKiWjLhQ/yXcMhbqQd,xCCRn9HE/TdOAS65XDoAayfgzkLxIguTURMs/kkD/06C3NL5M2a3t1filz76X9ly,NEIr9FEeVBGscjU0TVJSZ+eTxngCVF6HpLyMFmwzhqPGeGfc6vlB1pDPLv0aQzD53Bn3cv3Bb5OEGRfQDiwMTg==,0,2591400,90.9375051929071,5.58887223097361,21.1127135827475,Interactive,4,8
llque1YADgK0rDrReauEv2Uh9xUjjnQAK9gvAYZxrjsvrsohVkojyYRUDl3JGRhT,Fjsxy24DC5ExGRbSolHQNBAJh10g0pkCefSKC6Ox6SS1mhiNcZbIHMZSr+MUItHi,5DUqD/SlhPqdLfZkJb8tkiypmuCEoNdTZYQJnP0vagqm1cCr+/JIqlIOnMl5vhogg9VaCRUXfu3vmCUQpc6sxQ==,0,2591400,98.9279054264603,8.44195946508619,48.4575207931749,Interactive,4,8
gm8YgnX1MBbUyqGnfk281SVmHSMq4DHlB253lkcEjN5oxGdNI9G5ViYgfMjYoRkW,CYWnpo/rvB3Ua4WVU+TV7ULv9ROuYHEh9kokaLrsOziC9HKntfqggrbJDmkSK+mH,+U14qHgsYeRQ9X5xXKRXwdMxjLuGllFhMFjthbK2P4zdDlR9xNEmZ9uOggn0JIyY2UYRGwnGhb39vyn/wqSz8Q==,0,2591400,97.6422098751131,23.6475516481183,72.7243882735894,Interactive,4,8
xRovTY9DWfwNw9BBwGRfiDzvRfLsIcN2ouaItZBO5LZfDhUH/344KpJKfuEdwNnF,n8Ldla0D1NUlo2lJEyFyRW6BSymCuVM6Kl95odF5BKBOCqm2AbwnkcwT7ROchPNT,ac4P734ZkbxCZ22oZKhKWCpXNkV0QN3Bu536bZy0MOe38Y2YkJaVWdQ70Jn7qus5KK+ZlVfzixX/QYL4VVpRrQ==,0,2591400,79.5970402974203,16.0171076806227,50.0373158446681,Interactive,4,32
O99cEsoCnS5zriArRsyMRHLebXf6ZNqU4oEAp8zIz+xpCLeAWlnvhAC58HVRiq5p,Rt+M19Ut8F8MqEvMkEkhn26bU+VTQimfsv1Y7eA0XO0+Bci3Ir5VWhTvDK1jInNA,dtlkA25gb/j9c1xucOslgK1UcEe27zaY5dAd2gvTg9hjr3p64qghcuQ9MIT8HW2lbgXeNb7+m2isCdhRV0EiMQ==,0,2591400,94.8567036172952,24.5768600822524,55.5084534775295,Interactive,4,8
a6Y7A9Fuo2+8H9mKLC4jwQssLUx0UBiF3O+IJcMZxiUvGiSQjdeCvtKuYDb6hhu4,zrhrEvVZsPMMEzF88tXz6gyySijKsOXwgL0awr9NmVVPDmWSKihotOhEA9341+ac,We6YiYM4ukkPnaq9oT8ExR7vLhk2EANxV+aaheNOpIoJ6YJQu7ch582TJWK0WUetu6/wZ9h8OdY6QzzBZzUYBg==,0,2591400,51.8939091832416,2.50076017365527,24.3607367079312,Interactive,4,8
Ojt7Sz7LCsCaFYtR3fmRXF1naCgfjETXvCvhoJj5Nve+B/BZNbB6Q8rumlY4SeRB,5TuHnQyuQyfHKVGtSO9kUrsUHXY3G5XyAsU9VZ/1bYO0KwMKe4/RPjKE6PgETbPt,eajEvwYYuWBNBrXjgZYX/8aAFeMf7/6DeQoSvBAFmos+4u2ndC21fpDLHyI6KoefEXxr4kXY5rGCTgf9WqLV2Q==,0,2591400,61.1668854206255,4.01514742461903,20.796135526581,Interactive,4,8
EsVCsAZNlWjJhLll8rcu4bkLFafsgQ+2M91j9m2pc7Jht7e/WnF96WikViUsLFCo,YG6aAOr1Mm9EFFjM010Of3noJ2mTYXl9bVd9s/er81nH7yWZc9qURhGVDQA6gHJ2,PdbG8ob1KXpjP7CLALw3g5+9Ouhb0m5uLRrv4wt+gX9+A57sYFZZL3SdEqSZpJFA7lmhxOcrZ12SRf0R7TEj9g==,0,2591400,83.7385403198467,1.93336029154519,21.080186613205,Interactive,4,8
8TkpzbrOBnfwF0rLd/c8vZsr25sOjfHQNgOYPcyOXWcaGSe2tuzi6hHrrYVAJpXI,8nzAG4h6ZK/0XhpFY3zaB+sEtUYOKQCUtDQ3rG83RRjkynft4KYapxowXlPCcLdj,pL05WBlxWIIY/rbE9ze1ioo1urlOupkl7tp2AOvFl/6u3eiWmEf51SF2KxF3bCaRMmUWz377NQroPCYchj6gKg==,0,2591400,97.6692422468312,18.8791904593692,50.0791476215811,Interactive,4,32
hCaC1HqPg70C/ASm+RDW+g9nAHIbj7lLu98avd8wprjvjSXIQHDIUsruG57sK9Gc,WKQhiBfm8QJQN4f7VBNzwFPreGA/pp9xOYjXz0iKH32HpuR1taKHJV+DiEG8T9BO,7+Vr03DEoMHepDVMNwIcg6ZMiIiXJBvlh5PsvSpGSwWD6xIbFUYhR77tXkDhBLOjSbwPiGcEMrV8+irmJKM3Ew==,0,2591400,94.8270757013879,5.25003571958548,51.0418513334128,Interactive,4,8
7jMZEbmNiPCfbPs5h32Vwh53NpzFDNWH2mdhoJflnGZ4dWYKkdEcEH2pe9gkAOAS,kqdkxruqBVNe310PK00Sp/7XIv+zr6FIbHXKds/KudQslvwnOx+KXqNHvF33Ryfn,YAs/G/PUOaczGshG72KwKR/W3jAkHPuFKE9Ur9vSN5IPF1WRpnsZQGen7NXDVHaciYNK/EXrW+1GDMc9lCdPQw==,0,2591400,97.266087062575,5.28562241442157,28.5911852962619,Interactive,4,8
cG4GKjaWWe0+Sa0cU1n+UZIp122484FJdfHNYOVnimeO0zkhOeFtvF2/3Q24RN7E,iGfBdgMCxhv6Ib5tkEZ0H75nwKcQeBBYqHeYzu/koHMBBRWwpe5v7xa9kPTFj99+,t9UC3N+/GpFagl3vQyk4rG5OG0/8b8rlnl2MFUPBW1CMXj7iLHMEEP2H3XaVGkIyl6Pk3nLchfvGwNAlCjZwhg==,0,2591400,87.8463942678278,21.3388270777027,39.6941516607334,Interactive,4,8
ToiEktbrO2MX9QCckMeesdfcro+aTZEpIJmGIeDns/NCyV0CjgBWTyNmJXHcjE6l,/aibrUZSdNAt/qzLUUvNYhK7DNUjQnMzivMPUHVI67UuCvNOmkwncwfpNe3z/bC0,/0qy4/DoEG+HTQGroVSKPsrxOOcU7cmLz5ZudYk8w9R8QmyDVKvEoMRO5s4oRVtsqzRlituUBIWpVX3HzohXwA==,0,2591400,90.5357758314659,1.13344351110998,8.96553818539322,Interactive,4,8
0quyjWORG9hVQy4lsrZ6yDOo5Nm2W7I5YyyVmT/qBN51dL4j4NVtrGFusybx5s/U,Tl3GVlW7cLr5MXxJfpdb3o1hcTInFcnAQ2fFxAtLmwa37td0W2HeHkG3UE+mRbck,Hd+hTV9VflLuIpr0daa298Va7W7C/1TUyWBEyeJSgPmUpGP7NXXLEKKTzSA/CHz8CRaqSkI5xR96G4pPEedCIw==,0,2591400,94.0653913945577,3.60535702825175,12.6289022986587,Interactive,4,8
XrC+8d+Ucyf32bWjvUrwyA20gRgxUYqaZoAQ9nduRf0WB1eiYtR/GMJ56bHGQXxa,S/mG9bN1BoB4nUQRu7ags8boseMOMoDu4mn6C9JEaKg8wBJQQZ8Zaa8BXTs34qRR,PWrBcM3r07D4xr4yGHuRFO9K733WbXswrqKHG2NGAQzKmwVc/SsFn/5CejuuFwyc70QXyBf6JiVF+5i8GnLNYg==,0,2591400,90.1086971928195,2.0196905581456,10.3428829027094,Interactive,4,8
lVCnbO7qSBqBRiTiMQmeRGPLKOv+UB79FOgZrctxN1lVrlC/esZzSm67z3OTxSAy,IFdVY7PZ0CD2hhhxCpY8Cqf/Wn/FBJ5qTCtkMqgBkQ+E63Cda/o+ZQKjIK7q4yk/,0tANiwW5lLjzQt66VBl8kan6QQbB3AhFSnA+VFZxFp1o6aOrC7czq4VzoRhvcHcq51pCHy7eSXOe+mgMy39vwg==,0,2591400,70.6130618072524,14.9141418404196,33.0474469743317,Interactive,4,8
uL5uDL9UEG0GJd+0Brd1AXtHCret3N4+rSRDaoVBcOlaKfYCiKk4qT/pY5rU35PU,4XP4z/oNQVmyRsUnMWVwm1/eY47DEJfSjwsvW73Hw5qzr13Dg6RgT5CEz7wJNOdU,I1vHTCqxZs3osCL6ekqE9d8qeSTDzhjFny8YLguKO2LuDthHMXxaq9cOIXBJonbDE0MrBj7r9PNBLE9jY5XQSg==,0,2591400,75.2356247380662,29.0466238442499,57.4540484312486,Interactive,4,8
rsrJ2X0ZaqNcZQoo2C+XwPjFQ0FB8f131kV6Fe4awU7Alu1AXCWiqVuxBZsMYGgO,1WfZjuwNwiIBI7l8YNvl9aumxYJ4k6w77mp9HAXnlMZ7ggEKCu27VVX0j8u8sN1U,K8lAQjGTDJ2gvxuTHVAgUCBO2avCPOjvACbJDpl+XGEeuXgAJUoPPUV6inyMAD0gPlgt+4Z0HqwEXF8NleXF/w==,0,2591400,98.6299225286421,18.5806692570676,97.8488256113132,Interactive,4,32
5ZQXPSkhhqkZuZTsdjD0kF7m+qISXsHYGDWA4QTWPaT3/GBwQSMkKpyXpz+e6bsj,asyYnfS+AAGEN+c2UGYkKTZ7ykI7XrWCml2e5gin7DfqBS7KdhoaWklUhKA5AUZF,lVxyvnpRK4MAGtw0VaIdC43zZfSFj2sDmgr/ZbDMIj92sMgTq5w/oKXzDDSRxUIqBkzuKJl4mjxTTtKvmWs6fg==,0,2591400,43.3942009567222,1.38345798745218,5.5339864373406,Interactive,4,32
kvjah5S8x+mU96CCbGw0UyTO0PP3FRe/NItp+DzvlnSVv/awr8JV5rlO9VVWVKnP,MDcoV0OLIZU7MTRpLvCZWaN5+q6AkdP2n6pX5TH1c7BOh4n2DOCwiy/6aTDaxmQC,uwkekSaSu2tlZ76htN/3AsbkZsAHuL+tH+U/ASzmZzXKl02+GiovdQ7Y7bXZJLh4jcZFnD+eOe3gPZZqZ4iLYA==,0,2591400,90.7816087892614,34.916934803676,69.7156667820311,Interactive,4,8
aiglJ0i/6PP8LDG3Qt6uQTTyTE9LuPYmqYZvCuelbIMm7eCZ+AgskHmoTUxvnAhc,n8Ldla0D1NUlo2lJEyFyRW6BSymCuVM6Kl95odF5BKBOCqm2AbwnkcwT7ROchPNT,ac4P734ZkbxCZ22oZKhKWCpXNkV0QN3Bu536bZy0MOe38Y2YkJaVWdQ70Jn7qus5KK+ZlVfzixX/QYL4VVpRrQ==,0,2591400,82.6943661494299,16.7029031561559,52.1845185484937,Interactive,4,32
EcId5to/6BXVSNR30aj4WqJ5hvVzkHgMRH6PRsjBiWaqUSSw9z+VVGh0rMATd5lV,vUfKT6PkdN/hNZnSFz357un3ICT2hxtbhsAE5dgay0i0Wu3DttO3PRLpE6PiRGHV,m61bZADAN3neOFlBQ/8xb7lKHzgCf1PcSP6a6s7g4Pdox0Ni4LWu5Jg8Edvo2iPQXbdbOLnfimlYFubnzBs52g==,0,2591400,96.5183103668086,20.4778902083533,58.2804739990746,Interactive,4,32
5vW3EBYAM2gghyTJBiY43dWd4p0zE9Hf1u/p6BmR7d3Kqe5wGrj1bBKMVNXP38B/,n8Ldla0D1NUlo2lJEyFyRW6BSymCuVM6Kl95odF5BKBOCqm2AbwnkcwT7ROchPNT,ac4P734ZkbxCZ22oZKhKWCpXNkV0QN3Bu536bZy0MOe38Y2YkJaVWdQ70Jn7qus5KK+ZlVfzixX/QYL4VVpRrQ==,0,2591400,88.8575602647333,16.2198464928691,50.3173568168684,Interactive,4,32
3vrb/PRPosXhAUIZ6rWiYk4fAvJU2DvyYkSq8jioXFnG6oWfVC+7NV4GjNvT47Ud,nOEdhJi0NG2tP3JGUIEfG8KUJz4OGSzi6JrmHN0XPUJdYugxe8/02BJvZ/3A5Clz,vV6P1n5SnLJ43KtTKklSTwttBnatN7AUX2Afix6ytf5Oi1b+SXUDh+OHh2GMM+hA6Jrng72sw32m7K+XGRQoNw==,0,2591400,93.7786202554953,1.04171248862539,10.0183915057319,Interactive,4,8
05bK1TuhevSWIF48B0s8KHMZRTC9BVpXc9EsHdogF2E2ubuAmgUOmnOqiyj+R0LH,1owRC8fAiTkftDDmemUYdXtzzmnuOoKN1keoqCE0SkllaUvtc8yDMIA7uUAEYACL,wF4pyvXjYtMJhv0a6RW2YwBaXe4kCV5ufAPQZIyvxS+N+8alWgK0JcjiGctITRGjak96cwxBJ7UZS8baBtRcIA==,0,2591400,98.4970245119303,16.4777705248603,98.05948278148,Interactive,4,8
oOO2TdJiS+H2es8jjR5w7xT99RezkORLAmRM3wOojRuLnoKqxa3XDfRqOw3ZPUB2,rCb6veMkG1i/a0umxtWbJmU4VHvZDQpF65t5ICOQkDyBsatxIMab0AwymP/PfcAg,x6251Z4GPpiuZq2wpTnfcOniWMuL6y1J26u30ndGY49zHpCKTfUARIgYzAmgf9BeoQKEKeNuiA4YNe62Jrk+gg==,0,2591400,94.8210492229745,4.20397646067506,28.2056202287393,Interactive,4,32
O03auwoVKegvo3SJRLVWqVVDfxd7N5zLBps6o77rvb61l/03la1vwoNyxHmnfvI9,Od+648kXhgKnQXJ5kd1D/qV2ZArdlHso2obf1ao5awu1d9QPN3ogrZIso67aoPzu,bOpL1j/heogv9zmaqHpuqvzLP0G+95TJhpmsChjeMy/3eJc31fMflzKEOcHVKMk4KvdMw9TFX2DPKYRsv+dYpQ==,0,2591400,98.1211688847919,9.03360463250198,76.1963207847288,Interactive,4,32
HoDUydRUXTjjg/7j+QLWinbNpFb1Ch205zuh54CYTgDnVlyf8mvezv5LgcFsnSZn,CYWnpo/rvB3Ua4WVU+TV7ULv9ROuYHEh9kokaLrsOziC9HKntfqggrbJDmkSK+mH,+U14qHgsYeRQ9X5xXKRXwdMxjLuGllFhMFjthbK2P4zdDlR9xNEmZ9uOggn0JIyY2UYRGwnGhb39vyn/wqSz8Q==,0,2591400,97.9714224334773,13.7847700832488,56.3835284486151,Interactive,4,8
d44YjLe+Oh2N7aMBvePexUEQF7duun+PlUA3wUTf2JqyeoFXWWPnGKqqfjVq0Zbp,jdpvRZxlIy349AKMeKrBju9jBrn00OYl9eqsWkbO9noMiaNIKUo+5OHtAAa37HTj,qMKLTeH4NvtIrnlPlpGy5QbzuRyBbc9Dg39Ro2ZsZDYBCNObvBUhO2adm2Hf6nQmHEiSm0I7/W/XZTzLLuqOAQ==,0,2591400,75.6221169993524,18.7039016033894,45.4952562973251,Interactive,4,32
tKCSOzOvOMaK8PQS1u4pZ9MliUKQYkfhUbqTyJm7VdA+HD2/Sc2GJQAUlFpuRTcb,SP5K+6YwxAv2ZVy/cqX49uoP9CEqR8I98uAoPiC/arAaQ+EOJeySUYhPZIelykVm,51i52QHNroVDE/9sVMG7CgkTW1XtWkJyBg7XnGNoIgi1XaeLCXrRkc4Ee3o35xeDdHYNVWTp/aH59Ss5r6wy8g==,0,2591400,97.0115757716762,13.7513421921227,35.5688383731778,Interactive,4,8
wQrdLtKdmmXiSWPuuuPGkr8TfBkqQLWKNPeFI0TB3NKFT8v5xNCUJX5YUgWzTYIC,WdQAzuCeUXQ9La1djkjKdfq4iOMY5ldE4RjDPTC2dDDHvtT9lBh4h3r4/j7VNqMA,bUVOnn4oyz5+WztlYXz4QH017uySzmFvtxcBBlAJ2Nt0QRCClJHlu3MeATRdJWwLxWc1rQoz5xroKZ/g1kdPxw==,0,2591400,86.6928901443143,2.96106598469919,22.6926977398655,Interactive,4,8
EgmY1eUEKjw0tb8+9HTamCUuX4F8X1gDcufMVVD5k8lNnZb4vkkDhjOeNxEtMUpa,JTSnNeOV41eF3kUsnnZxWc0B7Uj4V//aGFHgeVNKCOH+sUjI/NkbM35F8+N+th4k,3c14jIM6A11HGPPrzphElEwjZJhU3HQp5Ep2NUZ32o0HFU9mr6GmbaLaIccJC7Lo/WtWdYtU2OM6N+NSR2mXGg==,0,2591400,81.8018288618786,24.5665042949441,52.5660514225647,Interactive,4,32
eSwAZZwjzBvVWMXY/6OwWj2oyUF6RakLzBCVEM2QfQDL4lKyibRtMo6Ra594Ez/j,DPyHXKhqOVIxekaj3aDbq/GyH8ReFDT6CYTPo4VAB/vonwUNOn/+ublFsyVbeTMg,tdel4tgrYtt3+c22k50yYFqhZq4TXApxH/Q81iSztNqCoOgFWpY+iQnmW/nVMMec3e1J9vORGPHIkzK+39ZuVQ==,0,2591400,98.3334658931927,1.82847915545209,3.70349211592758,Interactive,4,32
07gY4ZXWmmyHkMLpxToLoy0u9UfCGZavgFrhehPBU3+YKPN5wJylcqFUjrL51qcI,YpH+XdDmXdTP4nru8nPjsdjmOxFzCErgPVOT0VZvxYpg9vCp+w4vNDvch+R+YfB+,icwBe8IBFlYK1JV1pj7fxpgxu53qXEuh/eucVGUJLe1lKNTD74dg+Pgj8mVoSLef6Kfy1SGWtcVOGnaFmqIx0w==,0,2591400,88.448327645291,2.42445784530467,12.4283296320538,Interactive,4,8
