disk_uid,disk_capacity,disk_attr,disk_type,user_type,vm_cpu,vm_memory
b40c591c-8b5f-41db-bf5b-491ee454a881,50,1,1,1,16,64
d44c2c0f-e3b9-4896-9fba-f06de96cad4d,50,1,1,1,4,8
96797881-cf38-4b8b-aee7-16af53003c23,50,1,1,0,1,2
4fb955cb-7be9-4c78-b53c-bd6183b32d2f,50,1,1,0,1,2
ea7dd066-e8d1-4739-bb89-d41fdd2957d9,50,1,1,0,1,2
10344294-a24c-4dc6-a38d-f94bb442d877,50,1,1,0,1,2
548a35b8-ad06-44b4-9787-f30d62d99df9,50,1,1,0,1,1
3222602c-96f1-4b67-9f27-48eb9c2244a8,50,1,1,0,1,2
41e4aeb0-29e7-424f-8486-9337a222f892,50,1,1,0,1,2
834fc7c1-ab4d-4a10-ab90-6849277a435f,50,1,1,0,16,64
753bde30-5ee5-4e77-a51a-c0213b8529b8,50,1,1,0,1,2
96cc85ec-3ee4-44c3-ad5c-362b30cf9cfc,50,1,1,0,1,2
6ab122bf-1b7f-428e-8577-8d31102b4555,50,1,1,0,1,2
c35efff4-4ec4-4ab4-a97a-6024d00db8a9,50,1,1,0,1,2
8e97a4e1-5cf0-4151-b028-99a23d2998e0,50,1,1,0,1,2
b4101a30-d02f-4262-bf02-fb67db70bde0,50,1,1,0,1,2
050ad4ab-0dcb-40c0-a4b2-e027818f5750,50,1,1,0,1,2
c5dc4405-294f-44c3-bff3-4f788b50b6ca,50,1,1,0,1,2
136ca657-b4b5-4089-92e0-ab8341994bbf,50,1,1,0,1,2
63187f2b-c9b0-4cc4-bf5c-6c3854665ec9,50,1,1,0,2,4
3a55c96e-d703-40a6-af7e-b1fa23a7a41c,50,1,1,0,1,2
19f1e9f0-a8ce-40be-8a7e-1335e727b1f8,50,1,1,0,1,2
f1103b7f-2210-4530-8af8-99194a453d38,50,1,1,0,1,2
d45dfafa-5c94-4498-b042-b5c0fa361be7,50,1,1,0,1,2
754e43de-78f5-4073-9ecb-33c3d0fbb255,50,1,1,0,1,2
78534357-2997-44ce-b806-f7b85323329b,50,1,1,0,2,4
ea8df299-8d53-4aed-8132-e469fa47fd8d,100,1,1,1,64,256
0686bfe1-de34-4bc7-8290-e4637ea90367,100,1,1,1,64,256
61bb97df-9d72-421f-9949-27dcca477f09,50,1,1,0,2,4
f9ba5d26-4e39-40b3-86ca-5932a9ddbf50,100,1,1,1,8,32
2486ece3-ee01-4b18-b42f-7d5d1f5cf33c,50,1,1,1,4,16
5e71c8f6-fb86-4006-9083-6c5c1a1e11fc,100,1,0,1,32,128
c5494266-7374-40f0-9af4-123de16e305d,100,1,0,1,32,128
a0258f7a-77f7-4e08-be90-f3838d8b67d3,50,1,0,1,4,8
e13dfd4a-1320-4c73-9c50-74884fa27c49,50,1,1,0,1,2
4206d216-d50e-4fe8-9813-94eae1706973,100,1,1,1,32,64
10d96af0-6d0d-46fe-8e0b-8e574095699f,30,1,0,1,8,16
aa9cfde6-9d4b-4006-92ef-6af44158cb4a,30,1,0,1,8,16
48dee160-8c22-40e7-b648-350192fca8a6,100,1,0,1,4,32
091af943-7f0c-41b9-9d02-c592b8839209,100,1,0,1,64,128
26878ee3-b422-4a77-9e3b-9c4b2de5acdc,100,1,0,1,64,128
4f600225-b9be-4dd3-9d6e-1f508acc133d,100,1,0,1,64,128
c67c2a1a-c6ad-4084-8c56-dd1b9b2ffbd6,100,1,0,1,64,128
d65d0628-e58e-472f-8293-a4a3be545de1,100,1,1,1,64,128
13a09f39-b7cc-41d5-af5d-0008cf6eae40,100,1,0,1,64,128
3eced07a-679c-49b2-8de8-c328adb3b62a,100,1,0,1,64,128
ca63943f-62f8-4a23-a38f-80c43d1553c7,50,1,1,0,2,4
5998fd5e-0142-4d1b-b94b-1ea1d1e40026,100,1,0,1,32,128
e60e9ca5-0993-401f-a102-cccebf3c6b67,100,1,0,1,32,128
ca488c5c-f53a-47b5-914f-97405b81f04a,100,1,1,1,8,64
df700ad1-d6ff-4473-98aa-893125c73f1e,100,1,1,1,16,32
ae25874e-a567-4d78-abdf-35bdf046a859,50,1,1,1,8,16
1f30254a-1a5f-419e-833a-5bd04b6ef4a1,30,1,0,1,8,16
99e8b1f8-8bc3-4942-a7a1-f8e11cfeeb66,100,1,0,1,32,128
58416af9-cf5e-4405-afbb-6ea14b90748b,20,1,0,0,2,4
41f4ee3d-197f-43ae-b331-a5c68483145f,100,1,1,1,8,64
d88350d7-f9aa-4be9-a702-1a90ea5f9e33,50,1,1,1,16,32
6d23102f-ca97-442b-9725-331df274c6ab,50,1,1,0,1,2
765de11d-436c-4d8e-a834-41bb895343e3,50,1,1,0,2,8
7027d261-0dfc-46fe-b48e-86d6a54c1d3b,50,1,1,0,8,16
87b0c73f-061c-4a05-ac28-6e3af5032911,2000,1,0,1,16,32
26da635c-568e-4d8c-bddf-0ab752e0cbe0,100,0,0,0,8,16
2bfdd3cb-172a-4b3c-9c25-b3ab5be32c5c,50,0,1,0,1,2
6a28e361-c6db-4e34-a38d-6862219dfc88,30,1,0,0,2,4
16eb451d-f80e-4634-8d53-3a8e3fecbf5b,100,1,0,1,32,64
499a394f-969e-4da1-ba35-1074c8cceb3f,100,1,0,1,32,64
5bfb6f48-e15e-4cd4-aa08-83ea2a061dd0,100,1,0,1,32,64
81ea7a7b-3339-4623-80fb-275e40ea8dbc,100,1,0,1,32,64
82ffcd24-4e8a-46b1-9cda-439035b50826,100,1,0,1,32,64
889d814a-6e3f-4e05-bfb3-45ca73de0ee4,100,1,0,1,32,64
914f062f-0121-413d-9709-e08269fad047,100,1,0,1,32,64
a1a7b1aa-d01c-4476-87d8-e3d88fda57eb,100,1,0,1,32,64
abc5a3a6-f128-48c9-b53f-7253ed4ca8c8,100,1,0,1,32,64
c25e95db-ab43-4d3a-a920-6eb22b303830,100,1,0,1,32,64
fecb75a1-20a3-4ed3-b7fe-c57256bacd3d,100,1,0,1,32,64
a6c64a4e-28fe-4d35-b6dc-079c0305e064,100,1,0,1,64,256
3aeb6edc-e5de-4c90-bb9c-1bd5112290ef,50,1,1,0,1,2
0232fb32-c2da-45d0-9b75-f0fcff3e6353,100,1,1,1,8,64
e1875081-a2e0-4114-81db-3b257a49279d,100,1,0,1,32,64
bf396e88-6d54-4431-8ab3-32e4bf01ae0f,100,1,0,1,32,64
1657af3f-6c52-403a-a91f-9d2e4e69aab5,100,1,1,1,16,32
5f9fd31a-8375-4685-bcea-d3cf76dbff4f,100,1,0,1,32,64
815b622f-f708-4ca4-962a-beb28bb3e7c7,100,1,1,1,16,32
a787efef-4b7f-4d39-a796-14d663497e07,100,1,0,1,16,32
d2121330-fedc-4924-b7a8-36c68eb1fde9,100,1,0,1,16,32
f76e27b4-3346-47a2-8153-9b200367fb3f,100,1,0,1,16,32
24b62e17-32fb-445c-980e-63e45ac705c2,100,1,1,1,16,32
418030f5-b07c-4ec1-bd64-f83070ec0ff7,100,1,0,1,16,32
4cb4f2fd-16bc-4aea-a555-8940b3a4ea2f,100,1,0,1,16,32
59231bb8-e73c-402f-b4ee-15fc10a92f47,100,1,0,1,16,32
d8a40290-7eec-46e4-bf34-50f9a8b39e83,100,1,0,1,16,32
f85a6f03-ee16-4de8-8c47-d646f76f5b9f,100,1,0,1,16,32
2ba9b2ee-9b5a-4250-89f3-81eb815a0a95,100,1,0,1,16,32
4054f215-0adf-4057-9490-a790981e0dbf,100,1,1,1,16,32
abcbaf79-92fc-4195-bc0e-d793ef4a3e9c,100,1,0,1,16,32
29d0590e-79f9-4214-ae87-3e2e2592d284,100,1,1,1,16,32
f45ad56c-8b7c-4b70-bef5-b3723c02e71c,100,1,0,1,16,32
fd88d1c6-4a11-4978-bd80-3bf82f42e86d,100,1,1,1,16,32
4489dd8d-2c27-4c1a-84e6-de114c13b816,100,1,0,1,16,32
e0ed3785-ce6f-4ac6-b9fe-b18f3e8f0f95,50,1,1,1,12,96
0cba91ec-b5c0-42db-b6ca-00b42c999ba7,100,1,0,1,32,64
1e09c786-4789-4611-a49b-0862583a0583,100,1,0,1,32,64
3c0ce062-c299-4090-bc37-83d2dec3cd30,100,1,0,1,32,64
672f6886-fc77-4d00-805d-97273f42f249,100,1,0,1,32,64
7d193b64-da8a-45ed-867a-3579728f52a3,100,1,0,1,32,64
b61a0c44-4a70-4da9-a71c-b7a78c29c4f3,100,1,0,1,32,64
cce11547-91a6-415a-b11b-24b8069ba8f5,100,1,0,1,32,64
2063062b-bb2c-444d-a11f-7d0480afa641,1000,1,0,1,32,64
7f724905-d9e0-4b9c-ac89-1887b7b1d49c,50,1,1,0,2,8
d95a3dff-4fb0-4165-b7ab-a0309b7f1e60,100,1,1,1,8,32
f968ba9b-f6a5-4316-ade5-00bb818b8e08,50,1,1,0,2,4
46b10bea-9a6c-42c3-9ec6-cc77569480cb,100,1,1,1,8,64
39cca6db-c82c-4dbf-be29-26d05dca5c03,50,1,1,0,2,4
12b579b5-0221-47e3-a35d-b59479b0afb0,2000,1,0,1,16,32
2e990d34-bd70-4e5d-9cf3-6da5db699968,2000,1,0,1,16,32
264a238a-4a98-46a8-bb46-37a2a61827d6,2000,1,0,1,16,64
c3207e2c-b1e9-4b51-87a7-ff77676686e9,40,1,0,0,16,32
e8af5dcf-fca3-4c3d-9770-d3811ea80a2f,100,1,1,1,8,32
2701746b-d863-4bb8-b32d-aa855e15bcd9,100,1,0,1,16,32
435786e7-0ffd-4db6-b133-e15f11244a5c,100,1,0,1,16,32
5a53722c-0722-4169-8fc0-ad9da5ca9481,100,1,0,1,16,32
67c18aee-a129-4d13-ae85-81c60c116f9e,100,1,0,1,16,32
71247dbd-7d5c-44be-9449-3af03edadf3e,100,1,0,1,16,32
7fad5139-486c-4037-b811-f045026ad935,100,1,0,1,16,32
bb657869-1579-42af-aca9-ec38094d9964,100,1,0,1,16,32
bd42e4fa-34b4-457e-9ba5-2ea4268e4890,100,1,0,1,16,32
cba741f9-d9cc-4481-a585-b2bb72989cf1,100,1,1,1,16,32
f5fcedc9-594f-4d09-899a-d7d876a043cb,100,1,0,1,16,32
f9435c08-8e9c-4e6c-ac72-6ba3bbb742ce,100,1,1,1,16,32
e5089075-2cb2-4035-a485-bb5f8d8c8239,100,1,1,1,16,32
7aa103cc-4d16-4ad1-905a-e561b9099713,50,1,1,0,2,4
056f804b-9869-44cc-9af0-2bb84d84d854,50,1,1,0,1,1
995d6a04-d768-4aa9-8305-0da171821cd3,50,1,1,0,2,4
153ba117-bf9c-41c6-930a-266db7885215,50,1,1,0,1,1
8198367c-fc10-40a2-a2c9-90bd3d6f3b30,50,1,1,0,2,4
044d91b3-6a38-4cb9-9cc1-00486e561bc4,50,1,1,1,8,32
54cbd5a2-8bda-4b3d-9a5c-30c55b1a200b,50,1,1,0,1,1
67ee5697-fbfb-4b6c-8a98-98fff74f11ae,50,1,1,0,2,4
e6e28ac4-aa0a-4207-9519-a01f0fe8fde7,50,1,1,0,2,4
0ffb1e82-8939-4dae-b560-6e98384d2a44,50,1,1,0,2,4
42b8ee51-616f-4e28-8145-e911fbe1e525,50,1,1,0,1,1
d369e1f4-d7d4-41fa-868c-3a111ed793fe,50,1,1,0,2,4
4e99a0bd-0218-4600-949d-a931fe0c2814,50,1,1,0,2,4
996a8752-8e40-4627-8002-df8c08db1b57,50,1,1,0,2,4
5a564803-b877-4dd6-afe2-898b4ef70fb0,50,1,1,0,1,1
838b63eb-8a7b-4b4a-9977-1dd915451683,50,1,1,0,1,1
aa1e09fe-6bdc-4f47-a703-8efc71213fd5,50,1,1,0,1,1
68252dcc-3d0c-4174-b5a2-334da1af38a4,50,1,1,0,2,4
9311c51a-c40b-4491-8d38-b70544bbbec9,50,1,1,0,2,4
c2e005a9-13d3-405b-8e12-06ad13fbcbe6,50,1,1,0,2,4
6b4d0939-a84e-4c66-9109-db9c03c9878a,50,1,1,0,1,1
0a403bd0-18ce-46fc-89aa-9fbbf2ff065d,50,1,1,1,2,4
a071eda0-4153-4ac6-acf9-9e447a8df057,100,1,0,1,64,256
b4b07524-d8aa-48f1-b647-24d839584141,50,1,1,0,1,1
d648d0a5-2940-49d3-92ea-7543734138fd,50,1,1,0,2,4
90330728-f439-4ee0-b6da-4cb9649ca3ce,50,1,1,0,2,4
bfd4ec6f-9bf5-4c10-9ad7-c377203457af,50,1,1,0,2,4
fc47698c-b1ea-486a-a0f1-699390c8862d,50,1,1,0,1,1
5a3c6efc-267e-40b0-bbeb-f7d092962af9,50,1,1,0,2,4
da04e46a-3b5a-4250-ae33-3404d8193a25,50,1,1,0,1,1
f62807f4-7486-42b6-9432-8287a40c22ad,50,1,1,0,2,4
30d6258f-2bce-48b9-b4a9-372336077169,50,1,1,0,2,4
043a1083-2c24-4e74-8118-99eb81455ee1,50,1,1,0,1,1
658f9824-e118-4b47-95c6-d66c95e7cb7e,50,1,1,1,16,32
4f9c5fa3-86b1-42ae-b69b-ae5b628707b7,50,1,1,0,1,1
e5484f1e-843f-4405-8010-47a4ea180f31,50,1,1,0,1,1
8840d307-475b-4874-bfff-09cbd830b929,50,1,1,0,2,4
6d17c7ed-4143-45fd-927c-61e21453b425,50,1,1,1,16,32
00974271-0a65-4b72-8e4c-4990f9ae846c,50,1,1,0,2,4
ffa1e192-d832-44fc-ab10-08fbdbbf29cb,50,1,1,0,2,4
e39240ed-d81e-4c75-8124-b42f69c46a06,50,1,1,0,2,4
3998d878-e065-4ed2-a076-a2c2065d7bb6,50,1,1,0,2,8
ddb1643f-002a-4a1d-bc17-814c7ae4e84f,50,1,1,0,1,1
0dc5d2a0-f19b-4a4d-87d2-973e03cc6d94,50,1,1,0,2,4
2baf5e75-0e6c-4331-991b-8e3ff6f394f3,50,1,1,0,2,4
641f25ef-46d2-4d49-8783-64d492ff8e22,50,1,1,0,2,4
32c8aff5-7778-497d-96e2-125bc3c1adab,30,1,0,1,8,32
6f335c16-9e07-46ef-8782-70419447d00a,100,1,1,1,8,32
df71a3d4-37fb-49db-81d4-a801d6a3abff,50,1,1,0,2,4
42b7f4a7-8db4-452a-9839-9853764f5efd,50,1,1,0,1,2
e52ac162-4c64-4230-bce5-5be1c38d80b5,50,1,1,0,1,1
cd1fce1d-c6df-48e0-a16c-d3bf5487e7a5,50,1,1,0,1,1
92ad8279-c0eb-45d9-8e55-d160a9495754,50,1,1,0,1,1
c81fe2dc-526e-4cb2-b4ba-2815c917f3e5,50,1,1,0,1,1
659ac46c-79e3-4496-b6c0-39fa6fa6e240,30,1,0,0,16,32
090cb39d-51d1-4360-8594-022ef0485e42,50,1,1,0,2,4
52d4c7a7-1ea2-4a0f-a506-ea05494786ca,50,1,1,0,2,4
3d66abe4-f571-4704-9a4c-31e673793935,100,0,0,0,2,4
d34bafa3-5de6-437b-8949-2cf814bf6941,50,0,1,0,1,2
6afa7b58-c113-4eb1-b75e-b845d683e387,50,1,1,0,2,4
30ae1f6d-f503-401c-8c09-6fd4ce30ab9a,50,0,1,0,1,2
6d1f2b0e-1000-4f3b-b01a-4f9deddf2dea,50,0,1,0,1,2
25dde102-58bb-491a-9067-24ee259d52d9,50,1,1,0,2,8
cf79f329-394a-4a90-bcc3-4ead24e24470,100,1,1,1,8,16
e8b2d0c4-81bb-4bf3-8c67-9b89a0eb8b76,50,0,1,0,1,2
9dbaca9c-9458-4dff-8f7b-14c9504d8340,50,1,1,0,1,2
c6b47eba-799f-4423-b073-b1ed4f7f4483,50,0,1,0,2,2
ec3d9c9f-d719-4ea7-b801-1625270675a5,50,0,1,0,4,16
d65f1db2-9fab-43eb-bf9f-cb31c13e9863,50,0,1,0,1,2
2cf549fe-3fb6-482b-8800-cb072aa81c12,50,0,1,1,4,32
5a21c84e-fed7-4b18-8550-a3e69d179583,100,0,0,0,8,16
cad7042f-ed6e-41b9-8d6a-dcc0db9ab901,50,0,1,1,4,8
da72c89e-33a4-4858-ad8d-b1a8cf3dd1f6,50,1,1,1,4,8
db0e15ba-9c73-4b98-8433-47ca961a982b,50,1,1,0,2,4
ecfa96e9-ba92-4c95-a91b-06a9e48cb992,50,1,1,0,1,2
e2a06584-18eb-4b1e-a4fb-7d3d25a16c8d,50,1,1,0,2,4
7cb9f439-3d08-4495-a54c-c6d07e5215b8,50,0,1,1,8,16
7f92aa81-acdd-4d4b-a22b-5a632d02c4e2,50,0,1,1,12,48
7969f157-7480-4bee-a7c2-3a0b2910a504,50,1,1,0,2,8
3f51d73f-bdd3-4641-880a-93d998c83332,50,0,1,1,4,8
336be27b-e12f-40d9-a79a-bd18a1525051,50,0,1,0,1,2
cd443e79-a0bc-4969-98e2-41c5efa10c7d,100,1,0,1,32,64
809e3063-462a-4e66-a8e0-6a7cf70b7efb,100,0,0,0,8,16
566ffedd-5ada-474f-8d46-89f99d183d62,50,1,1,0,2,4
972dfc35-eaa6-40e5-bdf9-81a7eb37931f,50,1,1,0,2,4
d6338c4d-0d3e-44c6-8f27-a8e63767a3fc,50,1,1,0,1,1
36bbf996-a525-43c7-9d5d-8042299ec175,50,1,0,1,8,64
ccebe42d-46f0-4173-bfb2-70fb4fa72584,50,1,1,0,2,4
337c1a74-a3c4-489f-97fb-5ce821279483,1500,1,0,1,32,128
1f4b7ac1-f3e3-4ae0-b69c-fb4f8b7dcf24,30,1,0,1,8,32
a0388610-a852-46f6-8969-3bb95cdde0cf,1500,1,0,1,32,128
a1f27eda-169e-48f6-b8e8-ae18c1c65d22,100,1,0,1,32,64
564ef985-272a-46cd-9b43-8e2f8f2350a9,50,1,1,0,1,2
1d721a13-42e4-46ff-b750-d3f837630604,1000,1,0,1,32,64
21b31c08-5e07-45f5-8c3d-8d77861884e5,1000,1,0,1,32,64
87c41509-34a6-4978-98de-7bf870144c24,100,0,1,1,1,4
5358c952-e270-4efb-aa81-7d15403dbbbc,2000,1,0,1,16,32
7e77f4b8-34ed-4655-b56f-d73994ad7a82,2000,1,0,1,16,32
2f31ebd2-5e91-479f-8220-80dc76011523,100,0,1,0,8,16
012100f8-b955-401b-ab6c-3e51cc2da432,100,1,0,1,16,32
207ffaab-0ad1-40a5-9061-7d9a76cf87db,100,1,0,1,16,32
34a71888-08c9-4c7e-987d-c00927b9950a,100,1,0,1,16,32
3e39b671-b6f6-44ed-a4d9-dcfbcdd5c10d,100,1,0,1,16,32
a90654ca-f100-4eec-9485-05ab91720026,100,1,0,1,16,32
b68e13ac-8fa6-42a4-befe-dc2ad1bcf344,100,1,0,1,16,32
d3708885-ba5b-4b11-8e03-750efb79fd3b,100,1,0,1,16,32
eae1f571-b591-4000-9191-f00caf76574e,100,1,0,1,16,32
cb278b81-bdb0-4e95-9583-7b03da0aa3c8,97,0,1,0,1,2
b3e33fcc-30d5-42f5-8b60-7d76112eee7c,2000,1,0,1,16,32
ecfeaff1-579e-4886-91ee-55cfffa4985d,50,1,1,0,16,64
e02b14e1-89bd-4322-87af-bceee5f01e26,100,1,1,1,8,32
a9110060-ce21-420b-aa7f-3a1124fdcaa5,2000,1,0,1,16,64
7ce1d9b7-9ce6-4d1a-a061-3199c8fb2527,50,0,1,1,4,8
217b376e-48a6-47e6-9f4b-dd07cd53029c,100,1,1,1,32,64
1c50659c-a1e0-40e1-aeed-64d3dd6e3adc,2000,1,0,1,16,32
28052b07-4d1f-4a74-b8ae-e0b37cdfc949,100,1,1,1,8,64
7b5d95a7-8e29-45b8-bfe2-f87cdfef19e7,50,1,1,0,1,2
eb5ad920-046d-4a41-9717-00b5e3a75ba9,100,1,1,1,32,128
bb3e0520-353d-461e-abca-0eb128bbf8f9,50,0,1,0,1,2
7bc37e9a-7559-48c1-83ee-33dbe0f368ad,50,0,1,0,1,2
b2099f6f-68cc-44c8-bb9a-d1ae4adce1a1,50,0,1,0,1,2
f947a9c2-cc65-46e8-83b2-f625bb368f58,50,0,1,0,1,2
714dd2e9-cec4-4094-9fa5-9828512f2688,50,0,1,0,1,2
113e96e3-86d7-4aba-a597-3821d67e4a9d,50,0,1,1,1,8
2c7ddeb8-0f1e-4899-95d2-999d8e1333c8,50,0,1,1,2,4
1e45037a-6755-4770-85b8-0dc5cdfddc9a,50,0,1,0,1,2
647ea889-ff70-494c-8207-fd97a5780d1e,50,0,1,1,4,8
ead1f863-6230-4245-b550-3c5f57c42744,50,0,1,0,1,2
b8de6fc0-4531-4e0c-8167-d4e5506b0995,50,1,1,0,1,2
38cc7215-f628-4c19-adb2-5c4f5c0977e3,100,1,1,1,16,32
1dd21787-bf7c-49b5-9734-4b4f59f8beed,100,0,0,1,4,8
58c4187a-bc06-4329-a675-9b474ff0e0fd,50,0,1,0,1,2
f68f88d3-fcb5-4780-84d3-2266974277b2,100,1,1,1,16,32
db0ed25e-0bea-4c63-8432-37a8cbcbedde,50,0,1,1,4,8
50fc4eae-e685-47dc-9808-a789ac416d2a,100,0,0,1,1,1
9c8c2d1a-0b9a-4cbc-9d06-c61a49a94ea7,50,1,1,0,1,2
c5644eb4-1c82-4563-be04-c6aca02c6438,50,0,1,1,2,8
309d68ca-6a0e-422e-9ce8-0196cf409f90,50,0,1,0,1,1
6cef9371-4801-40ec-8a71-2afed55a7b65,50,0,1,0,1,1
bb66e387-1c5f-48ad-b36e-75617a4a909a,50,0,1,0,1,2
4e1f8be4-d33e-4348-b142-d2cc96e6b8d3,50,0,1,0,1,2
d6042d73-93c7-4cf8-a8b2-fdf5c55556ef,100,0,1,1,1,1
7b44c94b-912a-46ee-88bd-d890574c8d4c,50,1,1,0,1,2
45ae99de-31ad-4e2a-a780-a28d14aeb808,50,0,1,1,12,48
0978dc3a-4050-4533-a14b-ef40be5650f2,50,0,1,1,4,16
bfbdf6a6-5492-4599-9df5-dcddd202cccf,100,1,0,1,64,256
4924e6b3-9d28-42ae-843f-cd99a763247a,100,1,0,1,16,32
911d5701-7355-484c-a229-4939c3f1f3a2,50,1,1,1,1,2
95079a66-7be4-4375-8587-ea6031be22aa,50,1,1,0,1,2
9520a944-3f85-49f0-bc83-248cf70d4aaa,50,1,1,0,1,2
40589f88-161b-4753-8775-c86ee85b1717,50,0,0,0,8,16
c321af16-e01b-4b6f-8442-ae6cfe59ed86,50,0,1,0,1,2
195a73c6-9509-45ec-b7eb-13367d3f137d,50,0,1,0,1,2
89ff6b11-53c0-4255-8b02-2f6cf06be38f,50,0,1,0,1,2
98553e49-0376-4c3f-9968-f417428ba363,30,0,0,0,1,2
ee634527-b6c6-4a96-97c5-6ff2464fb2c3,50,1,1,0,1,2
0163bbd8-44c5-4896-9ace-eaf0d21ae22f,10,0,0,1,2,4
1c0bc75d-2da4-4c5b-a5d1-20cb6a557d54,100,0,0,0,8,16
0ec56d58-dcad-40b4-abd7-ba6e743b5092,50,0,1,0,1,1
85633d54-2fd0-4bcf-8fff-7eaa4702d9ed,50,0,1,0,8,16
b18d0a65-7222-4f7a-9d00-289b62e45c41,50,1,1,0,1,2
11b58f90-43ec-4ff3-bc67-0e76441d3824,20,0,0,0,1,2
d42a6726-574e-4f77-9bd1-6712ca7a94d7,50,0,1,0,1,2
9129e58d-afba-4454-970b-48472a571562,50,0,1,0,1,2
1a80d880-b0dd-4cd8-ada3-413f5fc8219c,50,0,1,0,4,8
2feac0e4-2ecc-4bdb-990e-71711c07428b,50,0,0,0,1,1
ecedeb5e-d05c-44ec-a3dc-dfb546321701,50,1,1,0,1,2
83cb2bf8-ca72-46c5-affb-c24b0a014646,50,1,1,0,1,2
9ddbabe2-2ad1-4147-b52d-630b68d31cd9,50,1,1,1,8,16
c489134d-094a-4ed4-a6ce-b571a9b0eeac,50,1,1,0,4,8
a319c520-5ec9-4bc2-adbe-c930696db9c7,50,1,1,0,1,2
87d57357-e002-45c9-ba75-2bb0f893780e,50,0,1,0,4,16
ead25406-b06a-43e4-9835-6c9b32216c34,50,0,1,1,32,128
5ec654d8-3307-4ef6-b3b6-4b8430d24647,50,1,1,0,1,2
80ca636a-b885-48a0-9a1b-430c752841a2,50,1,1,0,2,4
ec9b7ec3-8ab7-4ecc-bd64-7dc95e55bfef,50,0,1,0,1,2
53ee25fd-dbf4-48fe-bf1f-108f0f35baef,50,1,1,0,1,2
6600c0e0-b788-4df5-8818-9ecf4208ea7a,50,1,1,0,2,4
1946347c-bea4-46bf-95f1-4b7cbd001ec6,50,1,1,0,1,1
233db069-228f-4793-84f1-d044fb95bc03,50,1,1,0,1,2
d17fb588-67d6-419c-a5be-7c6d9650419a,50,1,1,0,1,2
c1cef37f-143c-4625-a1d2-5a4e22c02a64,50,1,0,0,4,8
febf03fe-63de-444c-8a74-edc4412ffa67,50,1,1,0,2,4
e4761160-def2-4d64-9df5-dd0f5dadfeee,50,0,1,0,1,2
5d1a5510-f7b4-4b58-abd3-5534c5b5f10b,50,1,1,0,2,4
8c375c15-7236-402d-91f3-c45f5283a494,50,1,1,0,1,2
756cd035-fc6d-4847-9f4b-a4f01c9db2e5,50,1,1,0,1,2
f971a0ba-59b8-43d9-855e-8387049ac7e3,50,1,1,0,2,4
70e283b8-652c-41db-8e15-fc6bf199c215,50,1,1,0,2,4
5be746af-ab68-43ad-b57e-dc32ccd30322,50,0,1,0,1,2
5ebc0e95-8655-4b8d-9a8f-783d8ec7a3a9,100,1,0,1,32,64
aa65aa7d-c2d8-4027-a199-50b50e2a0838,50,0,1,0,1,2
b3317f80-7ef2-448a-a840-aca62c284df1,50,0,1,0,1,2
b28b7fdc-8cde-4391-bf09-5c4110e4acf1,50,0,1,0,1,1
6d3ebe84-e544-40b8-a924-37f541cdb4df,100,0,0,0,8,16
ed24de13-934a-45a7-8cff-1f2327f73484,50,1,1,0,1,2
ca8931da-80b7-47ba-83a8-fb394ff452f8,50,0,1,0,1,1
193d02ac-9c60-4ef0-917a-a5059c4d59c1,50,1,1,0,2,8
54ecf376-6e9a-4002-aa41-d341c29beb91,50,0,1,0,1,2
65264cf0-cf17-43a4-9838-498dc64729be,50,0,1,0,1,2
32aa6f52-d724-48e5-9b20-4f657eef2f83,50,1,1,0,1,2
427bf2b3-b2a2-40c1-8b05-0c63a9471aab,50,0,1,0,1,2
1d706af5-80bc-4612-97c8-5221050c612b,200,1,1,0,8,16
6d24d9f1-1f94-4464-b7a3-d82d26767772,50,0,1,0,8,16
c9d1ea8c-9053-449a-9498-c773da882dc0,500,1,0,1,180,464
eb793a2c-9740-4df5-8e86-b02481bf13c1,50,0,1,0,1,2
09ebe23c-4d4e-42de-bacc-b9f46fc1e33f,50,1,1,0,2,4
c44815d0-0c88-4fbd-9f61-2c62c2ff072b,50,0,0,1,4,16
ad25c74a-b05b-4e76-8452-91249eac7251,50,0,1,0,1,2
538411a6-f533-4b16-9a86-592240fd8b86,500,0,0,1,4,16
836c6c1a-97b3-4650-aa9d-e3203ebf4b81,500,1,0,1,16,32
7d337acc-449a-413c-909b-ec00a9816ebc,50,1,1,0,2,8
b7079a00-c082-47a3-901b-89373aaa560d,50,1,1,0,2,4
96d5b802-c247-422a-9464-a0a069119fc4,100,0,0,0,2,4
cf1cdb1f-18f8-4e9e-9544-af207b0c522f,50,0,1,1,4,8
cc684231-8e47-490f-a1dd-ed99de608fbe,50,0,1,0,4,8
46407776-5d52-4063-ab46-67fa5f80061f,50,0,1,0,1,2
cfa778fb-c2fc-4f04-83df-a60ed8d043c4,50,0,1,1,4,8
a6f8812f-06ea-43e8-bf30-f30007f191fd,50,0,1,1,8,16
43782bbb-1ad9-4993-89ac-48ab065189d5,50,1,1,0,1,2
29141925-42af-423c-af8a-71eff761b10e,120,0,0,1,4,8
d641556f-4454-4f21-88ac-972bc627ea62,50,1,1,0,2,4
c3ae1f99-8881-4c7f-a497-c44c19ffb0f2,50,1,1,0,2,4
81b3f4a4-4cae-4f90-ad1e-d47f76992dce,50,0,1,1,4,8
be71ed2b-6dcb-4c1b-a8bc-6930c0a88ed3,50,0,1,0,8,64
